Nome Civil;Nome para Urna;Numero;Partido;Coligação;Situação;Votação;% Válidos;Sexo;Estado Civil;Ocupacao;Cor/Raça;Data Nasc.;Idade;Instrucao;Bens;UF;foto;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Profissao;Situacao na Legislatura Atual;Partido Atual;Atuacao;Atuacao em meses
JOSE ALBERTO FOGACA DE MEDEIROS;JOSÉ FOGAÇA;1510;PMDB;PMDB;Suplente;103006;1.73;MASCULINO;Casado(a);Professor de Ensino Superior;Branca;13/01/1947;70;Superior completo;712213.12;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000102.jpg;0.0;0.0;1588.17;0.0;827.4;45347.72;0.0;0.0;0.0;302485.17;0.0;129848.42;28489.7;0.0;0.0;6868.22;14449.66;147.7;530052.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-;Em Exercício;PMDB;12/2/2015 até 23/2/2015, 24/2/2015 ...;31
CELSO UBIRAJARA RUSSOMANNO;CELSO RUSSOMANNO;1000;PRB;PRB;Eleito por QP;1524361;7.17;MASCULINO;Casado(a);Jornalista e Redator;Branca;20/08/1956;61;Superior completo;1748539.86;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001257.jpg;15730.2;0.0;10571.05;0.0;1384.42;95207.34;385.81;0.0;6000.0;248544.9;2034.98;13459.7;4547.87;0.0;0.0;3541.38;112436.06;10460.95;524304.66;2;0;0;0;1;0;0;0;2;0;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15;Apresentador de Televisão, Repórter e Bacharel em Direito;Em Exercício;PRB;1/2/2015 ...;32
SAMUEL MOREIRA DA SILVA JUNIOR;SAMUEL MOREIRA;4580;PSDB;PSDB / DEM / PPS;Eleito por QP;227210;1.07;MASCULINO;Casado(a);Deputado;Branca;09/02/1963;54;Superior completo;872385.6;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000001353.jpg;12086.44;0.0;51969.27;0.0;1658.1;13826.03;59419.2;0.0;95140.44;102532.69;7401.8;91800.8;2594.47;0.0;0.0;19135.08;34936.46;18563.8;511064.58;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;Engenheiro Civil;Licenciado;PSDB;1/2/2015 até 6/4/2016, 14/4/2016 até 19/4/2016, 19/10/2016 até 21/10/2016;15
ANGELA ALBINO;ANGELA;6565;PC do B;PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM;Suplente;87954;2.6;FEMININO;Divorciado(a);Deputado;Branca;28/08/1969;48;Superior completo;487980.0;SC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SC/foto/240000000215.jpg;2370.48;0.0;19249.8;0.0;694.0;13309.8;145840.0;0.0;61620.31;125824.43;10231.21;95303.74;5427.28;379.06;0.0;10910.73;8493.94;1997.42;501652.2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;-;Suplência;PCdoB;28/10/2015 até 5/4/2016, 9/5/2016 até 13/7/2016, 19/7/2016 até 18/10/2016, 24/10/2016 até 4/1/2017;13
WALTER SHINDI IIHOSHI;WALTER IHOSHI;5599;PSD;PMDB / PROS / PP / PSD;Suplente;88070;0.41;MASCULINO;Solteiro(a);Administrador;Branca;17/07/1961;56;Superior completo;774037.78;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000002204.jpg;43.5;0.0;51666.85;0.0;947.4;49943.77;84151.63;0.0;92092.92;98485.28;9312.82;73459.18;1517.0;0.0;0.0;5099.9;21435.1;3767.67;491923.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;-;Em Exercício;PSD;3/2/2015 até 5/10/2015, 1/1/2017 ...;16
MOISES DINIZ LIMA;MOISÉS DINIZ;6513;PC do B;PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B;Suplente;13738;3.44;MASCULINO;Solteiro(a);Deputado;Parda;11/08/1963;54;Superior completo;380000.0;AC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AC/foto/10000000172.jpg;824.53;75629.55;37425.94;0.0;0.0;48221.26;0.0;0.0;151900.0;108301.31;6555.88;45215.0;6124.42;0.0;0.0;2247.48;1614.08;68.4;484127.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PCdoB;16/8/2016 ...;13
PATRUS ANANIAS DE SOUSA;PATRUS ANANIAS;1333;PT;PT / PMDB / PC do B / PROS / PRB;Eleito por QP;147175;1.45;MASCULINO;Casado(a);Servidor Público Estadual;Branca;26/01/1952;65;Superior completo;236336.09;MG;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000890.jpg;5485.75;0.0;0.0;0.0;1618.5;13276.82;1500.0;0.0;84757.78;120585.25;10302.03;193579.11;3047.96;2241.5;0.0;9734.42;11776.2;20927.15;478832.47;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;PROFESSOR DE ENSINO SUPERIOR;Em Exercício;PT;1/2/2015 até 2/2/2015, 14/4/2016 até 19/4/2016, 12/5/2016 ...;16
ERIKA JUCA KOKAY;ÉRIKA KOKAY;1331;PT;PT / PRB / PC do B / PP / PSC / PROS;Eleito por QP;92558;6.37;FEMININO;Solteiro(a);Deputado;Branca;15/08/1957;60;Superior completo;137967.62;DF;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/DF/foto/70000000841.jpg;129.43;0.0;0.0;0.0;1362.02;75393.26;163860.0;0.0;175101.95;0.0;189.0;22421.87;1112.79;0.0;0.0;2965.58;35562.82;393.0;478491.72;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;10;1;0;0;0;0;0;0;1;0;0;0;1;1;0;2;0;0;3;0;0;0;26;Bancário;Em Exercício;PT;1/2/2015 ...;32
EDUARDO COSENTINO DA CUNHA;EDUARDO CUNHA;1530;PMDB;PMDB / PP / PSC / PSD / PTB;Eleito por QP;232708;3.03;MASCULINO;Divorciado(a);Deputado;Branca;29/09/1958;59;Superior completo;1649226.1;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001421.jpg;0.0;0.0;0.0;0.0;0.0;59504.99;0.0;0.0;90000.0;15684.44;0.0;118736.16;0.0;0.0;0.0;20012.57;163718.52;0.0;467656.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ECONOMISTA;Vacância;PMDB;1/2/2015 até 13/9/2016;20
VICENTE FERREIRA DE ARRUDA COELHO;VICENTE ARRUDA;9055;PROS;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Suplente;70768;1.62;MASCULINO;Casado(a);Advogado;Branca;17/05/1929;88;Superior completo;580915.34;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000769.jpg;0.0;0.0;98000.0;0.0;0.0;64342.2;0.0;0.0;0.0;277435.16;0.0;295.0;0.0;0.0;0.0;4256.67;20348.48;0.0;464677.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Advogado, Cientista Político e Jornalista;Licenciado;PDT;6/8/2015 até 1/1/2017;18
VALDIR LUIZ ROSSONI;VALDIR ROSSONI;4545;PSDB;PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS;Eleito por QP;177324;3.13;MASCULINO;Casado(a);Empresário;Branca;23/11/1952;65;Superior completo;3637722.51;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000158.jpg;9990.63;0.0;123800.0;0.0;0.0;57321.79;64392.0;0.0;10363.5;111982.78;9257.18;56380.78;959.19;0.0;0.0;1532.7;16963.54;365.0;463309.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Empresário;Licenciado;PSDB;1/2/2015 até 15/3/2016;14
PEDRO PAULO CARVALHO TEIXEIRA;PEDRO PAULO;1515;PMDB;PMDB / PP / PSC / PSD / PTB;Eleito por QP;162403;2.12;MASCULINO;Divorciado(a);Deputado;Branca;29/06/1972;45;Superior completo;553144.11;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001428.jpg;4856.74;0.0;95822.5;0.0;0.0;9181.02;0.0;0.0;161900.15;110821.9;2826.7;54206.4;6129.18;0.0;0.0;1710.35;9378.33;566.4;457399.67;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;Economista;Em Exercício;PMDB;1/2/2015 até 5/2/2015, 9/2/2015 até 12/2/2015, 10/6/2015 até 11/6/2015, 16/12/2015 até 28/12/2015, 15/2/2016 até 19/2/2016, 14/4/2016 até 19/4/2016, 1/6/2016 ...;16
OSMAR STUART BERTOLDI;OSMAR BERTOLDI;2525;DEM;PSDB / DEM / PR / PSC / PT do B / PP / SD / PSD / PPS;Suplente;81789;1.44;MASCULINO;Divorciado(a);Deputado;Branca;20/03/1969;48;Superior completo;1898128.15;PR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PR/foto/160000000163.jpg;7641.81;0.0;18900.0;0.0;0.0;20979.28;149077.2;0.0;132207.2;34829.69;6593.25;20799.33;36765.68;0.0;0.0;826.74;20230.72;705.1;449556.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-;Em Exercício;DEM;4/2/2015 até 21/5/2015, 1/11/2016 ...;14
JONES ALEXANDRE MARTINS;JONES MARTINS;1566;PMDB;PMDB;Suplente;17749;0.3;MASCULINO;Casado(a);Advogado;Branca;20/11/1971;46;Superior completo;551980.0;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000100.jpg;846.82;0.0;85652.49;0.0;0.0;27418.07;15364.0;0.0;70040.0;129049.25;147.0;88847.66;1446.69;0.0;0.0;8019.56;19653.29;222.0;446706.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PMDB;17/5/2016 até 21/9/2016, 30/9/2016 até 16/1/2017, 30/1/2017 até 2/8/2017, 3/8/2017 ...;15
FABIO FERNANDES DE SOUSA;FÁBIO SOUSA;4578;PSDB;PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB;Eleito por média;82204;2.71;MASCULINO;Casado(a);Deputado;Branca;11/09/1982;35;Superior completo;488392.14;GO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/GO/foto/90000000740.jpg;5019.14;0.0;59593.0;0.0;3661.5;78715.9;4090.0;0.0;57260.0;0.0;35956.39;164731.97;1388.04;0.0;0.0;797.12;29541.13;0.0;440754.19;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4;0;0;4;0;0;0;0;2;0;0;0;1;0;0;1;2;0;0;0;0;0;19;Apresentador de Televisão,Gestor Público,Pastor,Radialista;Em Exercício;PSDB;1/2/2015 ...;32
SERGIO ZVEITER;SERGIO ZVEITER;5501;PSD;PMDB / PP / PSC / PSD / PTB;Eleito por QP;57587;0.75;MASCULINO;Casado(a);Advogado;Branca;18/05/1956;61;Superior completo;14957047.28;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001486.jpg;0.0;0.0;36125.0;0.0;0.0;7407.69;40421.04;0.0;73263.1;237462.25;11960.59;20589.97;0.0;0.0;0.0;1596.1;8721.16;0.0;437546.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;Advogado;Em Exercício;PMDB;1/2/2015 até 9/2/2015, 13/2/2015 até 15/10/2015, 14/4/2016 até 19/4/2016, 12/7/2016 até 19/7/2016, 12/9/2016 até 4/10/2016, 25/10/2016 ...;20
MIRO TEIXEIRA;MIRO TEIXEIRA;9000;PROS;PR / PROS;Eleito por QP;58409;0.76;MASCULINO;Casado(a);Deputado;Branca;27/05/1945;72;Superior completo;4709451.29;RJ;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RJ/foto/190000001899.jpg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420693.2;0.0;0.0;0.0;0.0;0.0;2352.27;2713.14;0.0;425758.61;12;0;0;0;2;0;0;0;0;0;1;0;0;0;0;17;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;1;0;1;1;0;0;0;39;Advogado;Em Exercício;REDE;1/2/2015 ...;32
SEVERINO DE SOUZA SILVA;NINHO;4080;PSB;PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC;Suplente;21043;0.47;MASCULINO;Casado(a);Advogado;Branca;14/03/1952;65;Superior completo;0.0;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000054.jpg;8748.2;0.0;64715.92;0.0;964.0;37943.13;87500.0;0.0;55500.0;79048.37;2157.0;68149.24;4531.42;0.0;0.0;2329.16;9751.07;425.35;421762.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PSB;17/5/2016 até 13/7/2016, 20/7/2016 até 10/10/2016, 19/10/2016 até 20/10/2016, 10/11/2016 até 26/4/2017, 27/4/2017 até 2/8/2017, 4/8/2017 ...;15
ANDRE AUGUSTO CASTRO DO AMARAL FILHO;ANDRÉ AMARAL;1555;PMDB;PMDB;Suplente;6552;0.34;MASCULINO;Solteiro(a);Estudante, Bolsista, Estagiário e Assemelhados;Branca;26/07/1990;27;Superior incompleto;0.0;PB;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PB/foto/150000000171.jpg;4.0;0.0;73682.4;0.0;0.0;30503.48;0.0;0.0;211248.57;62382.03;1479.0;13989.9;2456.68;0.0;0.0;2123.09;4830.2;0.0;402699.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PMDB;2/8/2016 até 30/11/2016, 1/1/2017 ...;12
PAULO HENRIQUE ELLERY LUSTOSA DA COSTA;PAULO HENRIQUE LUSTOSA;1133;PP;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Suplente;47377;1.08;MASCULINO;Casado(a);Outros;Parda;08/02/1968;49;Superior completo;529550.2;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000801.jpg;2573.11;26200.0;71600.0;0.0;0.0;48757.14;35500.0;0.0;151677.0;58523.87;310.0;1132.9;0.0;0.0;0.0;428.54;3210.68;453.48;400366.72;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Administrador e Consultor;Em Exercício;PP;17/11/2015 até 15/4/2016, 22/2/2017 ...;11
DANILO JORGE DE BARROS CABRAL;DANILO CABRAL;4010;PSB;PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC;Eleito por QP;113588;2.53;MASCULINO;Casado(a);Deputado;Parda;21/04/1967;50;Superior completo;795727.0;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000031.jpg;3041.42;0.0;60116.97;0.0;1468.0;29949.82;107180.0;0.0;23880.0;96353.56;8960.17;56623.14;1605.71;0.0;0.0;2062.71;8899.9;0.0;400141.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;Advogado;Em Exercício;PSB;1/2/2015 até 4/2/2015, 14/4/2016 até 20/4/2016, 31/5/2016 ...;16
THIAGO MELLO PEIXOTO DA SILVEIRA;THIAGO PEIXOTO;5545;PSD;PSDB / PP / PR / PSD / PTB / PDT / PPS / PROS / PRB;Eleito por média;79666;2.63;MASCULINO;Casado(a);Deputado;Parda;22/07/1974;43;Superior completo;755321.8;GO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/GO/foto/90000000726.jpg;0.0;60257.0;11000.0;0.0;0.0;64561.39;119500.0;0.0;28000.0;40624.12;383.15;20073.22;16298.66;0.0;0.0;941.37;14543.86;37.4;376220.17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;Economista;Em Exercício;PSD;1/2/2015 até 4/2/2015, 19/10/2015 até 26/10/2015, 11/7/2016 ...;14
FRANCISCO EVERARDO OLIVEIRA SILVA;TIRIRICA;2222;PR;PR;Eleito por QP;1016796;4.78;MASCULINO;Casado(a);Deputado;Branca;01/05/1965;52;Lê e escreve;531913.67;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000751.jpg;3048.17;0.0;24000.0;0.0;1038.86;14867.56;0.0;0.0;0.0;295741.59;0.0;2268.77;0.0;0.0;0.0;2393.4;27529.22;297.0;371184.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ator;Em Exercício;PR;1/2/2015 ...;32
EDSON EDINHO COELHO ARAUJO;EDINHO ARAUJO;1523;PMDB;PMDB / PROS / PP / PSD;Eleito por QP;112780;0.53;MASCULINO;Casado(a);Deputado;Branca;30/07/1949;68;Superior completo;1618559.29;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000002139.jpg;8926.78;0.0;0.0;0.0;1000.2;30408.62;900.0;0.0;44869.6;137248.01;11862.0;95758.26;0.0;308.72;0.0;3302.84;31014.2;469.0;366068.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;Advogado, Professor;Vacância;PMDB;1/2/2015 até 2/2/2015, 5/10/2015 até 1/1/2017;16
NELSON VICENTE PORTELA PELLEGRINO;PELEGRINO;1346;PT;PP / PDT / PT / PTB / PR / PSD / PC do B;Eleito por QP;111252;1.67;MASCULINO;Casado(a);Deputado;Parda;27/12/1960;57;Superior completo;600000.0;BA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/BA/foto/50000000147.jpg;6254.06;0.0;91077.0;0.0;0.0;43936.49;0.0;0.0;64000.0;81640.94;1242.0;34372.0;4796.6;1317.96;0.0;3636.64;26532.33;1402.6;360208.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Advogado;Em Exercício;PT;1/2/2015 até 4/2/2015, 7/7/2015 até 9/7/2015, 1/2/2016 até 3/2/2016, 25/7/2016 ...;14
FRANCISCO ARIOSTO HOLANDA;ARIOSTO HOLANDA;9011;PROS;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Suplente;60669;1.39;MASCULINO;Casado(a);Deputado;Branca;11/10/1938;79;Superior completo;1878022.91;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000770.jpg;2013.34;0.0;52435.0;0.0;2000.37;41640.32;66900.0;0.0;41830.0;67657.0;0.0;44759.68;1096.13;0.0;0.0;11069.24;13389.6;2174.0;346964.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Professor Universitário e Engenheiro Civil;Em Exercício;PDT;6/10/2015 até 12/5/2016, 1/1/2017 ...;16
ANDRE CARLOS ALVES DE PAULA FILHO;ANDRE DE PAULA;5555;PSD;PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC;Eleito por QP;100875;2.25;MASCULINO;Casado(a);Advogado;Parda;22/07/1961;56;Superior completo;1978829.82;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000029.jpg;15294.45;0.0;67733.33;0.0;2238.9;22895.4;600.0;0.0;800.0;80755.32;3144.5;55168.81;1911.06;0.0;0.0;78263.8;8501.03;28.0;337334.6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Advogado.;Em Exercício;PSD;1/2/2015 até 9/2/2015, 14/4/2016 até 20/4/2016, 12/7/2016 até 19/7/2016, 29/8/2016 ...;13
WILLIAM BOSS WOO;WILLIAM WOO;4300;PV;PV;Suplente;54186;0.25;MASCULINO;Casado(a);Policial Civil;Amarela;27/02/1968;49;Superior completo;3329728.75;SP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SP/foto/250000000989.jpg;20659.52;0.0;0.0;0.0;3863.24;19684.94;75272.22;0.0;63660.0;85785.7;3129.25;10823.58;7890.94;0.0;0.0;22671.31;8933.03;9458.7;331832.43;0;0;0;2;3;0;1;0;4;2;0;0;0;0;1;9;6;2;0;0;1;0;0;0;0;0;0;1;0;0;1;1;2;0;0;7;1;0;44;POLICIAL CIVIL, ENGENHEIRO MECÂNICO, BACHAREL EM DIREITO;Suplência;PP;9/2/2015 até 21/5/2015, 23/9/2015 até 30/9/2015, 13/10/2015 até 19/10/2015, 22/10/2015 até 5/4/2016;10
CESAR ANTONIO DE SOUZA;CESAR SOUZA;5510;PSD;PSD / PC do B / PV / PMDB / PR / PTB / PSC / PSDC / PROS / PRB / PDT / DEM;Eleito por QP;110777;3.28;MASCULINO;Divorciado(a);Empresário;Branca;08/11/1957;60;Ensino Médio incompleto;7340459.92;SC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/SC/foto/240000000222.jpg;5454.82;0.0;64114.0;0.0;1822.58;21223.68;0.0;0.0;45500.0;110622.65;4533.47;18878.66;25428.51;0.0;15000.0;1950.52;14453.75;434.14;329416.78;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;7;Apresentador de Televisão,Comunicador de Rádio,Empresário;Em Exercício;PSD;1/2/2015 até 27/10/2015, 5/4/2016 até 9/5/2016, 13/7/2016 até 19/7/2016, 18/10/2016 até 24/10/2016, 31/1/2017 até 7/2/2017, 15/3/2017 ...;16
GUILHERME CRUZ DE SOUZA COELHO;GUILHERME COELHO;4530;PSDB;PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC;Suplente;18962;0.42;MASCULINO;Casado(a);Engenheiro;Branca;28/04/1962;55;Superior completo;3031207.77;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000063.jpg;12444.84;0.0;22530.0;0.0;0.0;35599.52;70875.0;0.0;63930.0;95897.4;2679.36;9168.52;6037.95;0.0;0.0;1979.56;4437.77;3452.66;329032.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;Em Exercício;PSDB;17/5/2016 até 12/7/2016, 25/7/2016 até 29/8/2016, 2/1/2017 até 30/1/2017, 3/2/2017 até 26/4/2017, 4/5/2017 até 2/8/2017, 10/8/2017 ...;11
ROSEANE CAVALCANTE DE FREITAS ESTRELA;ROSINHA DA ADEFAL;7000;PT do B;PDT / PSC / PMDB / PV / PTB / PSD / PT do B / PROS / PC do B / PT / PHS;Suplente;27116;1.96;FEMININO;Casado(a);Deputado;Branca;22/04/1973;44;Superior completo;940000.0;AL;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AL/foto/20000000266.jpg;5793.06;0.0;19670.0;0.0;0.0;16550.95;224.54;0.0;193600.0;69548.28;592.4;10858.12;1567.0;0.0;0.0;3189.09;7046.15;0.0;328639.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Funcionário Público Federal;Em Exercício;PTdoB;17/10/2016 até 2/8/2017, 9/8/2017 ...;11
