;Votação;% Válidos;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Numero;Idade;Bens;Atuacao em meses
INFORMÁTICA;1,3154697589229885;3,6922832682763773;1,7235864758674633;3,2137698861133552;-0,27470924964041565;-0,38068248166420987;-0,010037193890402902;-1,621047191061906;-1,6725443012342849;-0,8476861136565076;0,24114797695622667;-1,9330757164614938;0,3543058530360496;0,7775283973054896;27,798982038893776;-0,3861660297312365;-0,16318189511868011;-2,1432441591431397;-0,028534919353129445;-1,7522478366712329;-0,1632971384988581;;2,2154324219426718;-1,6100788614093073;2,4546067130467053;-0,48973382718815583;2,567594903673559;-0,597262450078594;-1,038613753834953;5,15493671618504;3,147271217566823;0,5660087361034637;-0,18050243167369573;-1,0960967673997097;7,2258010313374506;1,8931721843731912;15,694856248277311;0,6445186531449123;-0,3077348592067722;9,056400011281896;-1,8127275787548833;1,1299554496897974;7,431350471423053;100,0;-1,412501794480024;-0,7724446128898231;-1,716636806898169;-0,6149835189190567;-0,3696800941371416;18,631530297160108;-1,684475147171149;0,5341610671622928;-0,5615987328383639;1,8736459005901347;-0,8500961469775602;-1,5553276056398195;2,000328847873525;0,9603526676639684;-0,7455667091258147;7,775896688631747;3,1457547323485144;-0,5679198580402505;3,887911090407265;-1,1613481007616286;3,0542799853613536
MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;4,4882689395817605;3,6547030308832986;-1,6450594788163824;-4,0543049144647405;-2,2414721796990533;-1,4791349766053548;3,816281858894224;-4,624656365102895;-0,572138334832028;-2,734884243271648;-1,5271825803665187;-0,8941280364695949;-4,2144781823972615;5,507827545277453;-3,158697349800532;-2,788906547909951;-1,0479456110943692;4,514186319384991;2,130366880855129;-3,5627999593316777;-1,1530338105287479;;8,387775720085063;13,111894612257405;-1,021301367089822;-0,5959980478897021;13,834224391008847;2,39285201359939;-3,424409099859993;12,294521752849837;26,85753426034352;6,927006050897543;24,72827715117998;3,9857333113438935;3,942674415486444;19,1808593929741;12,549066705004542;10,692676565861017;24,41392873257995;25,5393737415834;6,223068948587406;13,189038203129705;15,858560690957898;-1,412501794480024;100,0;5,001590206693451;5,760259473561129;-0,6661989104071642;1,7894714781858303;28,833201059718228;2,980542640961369;9,35467560601295;-0,9868221521687645;9,611915817128743;10,011773276389176;9,9822507285893;14,38867404697573;16,345513724676103;10,871261422816268;46,20545048900386;28,091001224350652;-1,1615036586341334;-2,1829870973676693;-1,819194199035734;-6,490047299435564
ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;0,9303594033416636;7,123992708796785;4,949614879155539;0,8260803341303237;0,4988951457666393;-0,8557033446527045;2,9170304451334466;0,5622445412724102;-1,8057357887104102;-1,9054405642740337;1,4205254788611523;-2,1910670946743678;1,652048887590607;1,897042726920697;-1,6339712680693768;-1,7515554335920658;-0,7607406339763433;-1,7928754262422557;-0,4905143182205909;1,6154112324768437;-0,24088258205406973;;11,138632335356517;2,75402455715684;1,8384229248952124;-1,1008304665936874;14,28083754916391;-1,342534791549724;6,498998278561878;-0,5230908699762137;19,01669166124325;2,1606577504172577;13,795228842949214;20,531468043083066;5,730463724274141;2,5150067412020483;30,27778010851844;15,008801151881649;3,344062355019623;18,864202801181143;15,873451168693913;3,3609093465749496;9,128239817487401;-0,7724446128898231;5,001590206693451;100,0;10,31272174440126;-1,3823684550567037;-0,8309720258777411;5,667560566364526;15,047719856175402;2,285368024769002;5,647968161179913;0,17275924028020673;10,796194727462128;10,099242033643883;20,112006217344018;14,585635192637847;11,573059968702266;0,2577719233943207;13,63571963168819;-1,2640678734087623;-1,7584113565889208;-2,9789360082809724;5,4350385798166245
ORGANIZAÇÃO POLÍTICA;1,2119393614620222;11,556000702521228;-0,21621139171485154;0,608339341373487;-1,747889730780485;-1,0827954534515598;-1,1727641308330852;-2,4848306568355754;0,2847998669349412;0,7470267086600834;0,3244949932782581;-2,570638666456463;-0,8226303339697414;-1,8521145593034187;1,825430139039414;-3,106132550913699;-1,5101459450502046;4,702664060516037;2,7287586789579343;-3,2370539573449424;-0,8840260161826097;;16,76192091122616;6,247139835215873;5,459934501327175;-1,3049187020208095;8,150745459609901;-2,983572672082893;2,296811982626053;11,0953053639087;17,437973126192997;0,3998010015637142;13,799017329937355;12,337785506702975;8,259502648467992;7,883771437285669;18,864621491966354;19,95709399956296;6,691504773820493;26,11038402976813;31,725544540836154;24,046261711390844;11,299724686007687;-1,716636806898169;5,760259473561129;10,31272174440126;100,0;-0,07272860287054882;-1,2194891600861018;18,614724572743796;22,983269666394254;3,497883991121778;-1,7407918462012777;3,519253214538462;1,7144366706573024;12,718208672012285;17,86411082648086;15,695120218112429;1,3785134855774546;3,5786805015002803;19,022339689520663;-2,6951089762312006;-7,199214953726029;-2,079713160216369;5,503256521795293
POLÍTICA ECONÔMICA;1,6347081132153427;-2,0097598443328724;0,042883068471093994;0,41367012517172164;-2,0815153583188475;-0,6812701457992864;0,9401855690827293;-1,6996584278975473;0,6933310146870749;-1,5170207983255735;-1,2239661383562697;-0,6528519304154219;3,481364028761189;-0,939933210751444;-2,595088767866497;-0,2945698993491978;-0,6222483157855613;-4,051899766606047;-3,3212238332058552;1,0683895383784219;-1,021159277012958;;-0,01458023147827863;-1,480589775788853;-1,6170799244985132;-0,8764286562196145;-2,247553704589337;-1,068862099108589;2,6482812191176106;-2,7369787279708033;0,8949905413980145;-0,14794190034827132;-0,33769605722752605;3,09273428873016;-2,2931847619895316;-2,197877860643843;1,3832408805375178;-0,2046997911011129;-0,7866610154790417;-0,777240746222708;-3,244060973002844;-1,452329754480645;-0,8592457160381777;-0,6149835189190567;-0,6661989104071642;-1,3823684550567037;-0,07272860287054882;100,0;-0,6615802506353717;0,6629191950092915;5,995797714296375;0,9395369973391358;-1,0050382379795542;-1,1940145917262883;-1,521333798873506;2,6881754203754626;-1,2715717570239848;-0,36687475851874984;-1,334267703648267;-0,5913319894014346;-0,5774472945246318;-0,8808083991103156;-5,783117320460941;11,181954860795958;0,5498101411041522
POLÍTICA FUNDIÁRIA;0,23122475078337598;-0,20557401480114884;3,6751266167827636;-1,0744455242219746;0,3171986250488688;-0,1460669291919309;1,780373332033635;0,6296562976511395;-1,5059167282872357;-0,9119145054793292;-1,2384077025728026;1,3617421549101532;1,2277404673667918;1,8866717767151437;-0,7184912373571231;-0,6286583553703479;-0,30183958759782187;-0,5541758994545178;3,1721632948407277;-1,176315449554708;-0,18761891891208135;;0,9060918809118718;26,97524400499044;-0,8158286780607744;-0,5268405057508622;-1,2681149260934401;-0,64251647281967;-0,6460672390002132;-0,4013617790760503;-1,1336509230510317;-0,3804844865714596;2,269731801627743;0,4062584375020075;-0,9827039132299962;-0,8855549966714846;-0,6546096835769551;1,2023957752274823;0,4561994269334895;-0,6857758544604323;0,0796301068712578;5,325659741043278;-1,3044328478100955;-0,3696800941371416;1,7894714781858303;-0,8309720258777411;-1,2194891600861018;-0,6615802506353717;100,0;-0,23747509101293227;-1,058424228772473;-0,8353239527020228;-0,6041505487509073;-0,7536990242990051;-0,9145071447932597;-0,9931819174495893;13,805632619348046;0,8005370184747973;-0,8020576082361052;5,400036831673994;5,1557542863649415;-0,7040613613203601;-4,8505310784805;-1,1979726684951173;2,671868748496251
PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;-1,001600161599466;0,7307607404199082;5,694573443392733;-5,2800441095896415;-0,8034121460057435;-1,9169828216190097;-1,5539448454461045;-4,5921543125350315;-1,319405115401734;-2,02647760082922;0,591494869720992;-1,9107158603212677;-1,818157015262401;3,464734882306274;0,7125809801703378;-1,9222067833173908;-1,2626354944185332;4,651199862362601;-1,7274079733658492;2,236368590475858;-0,7430658376544519;;12,957433526453773;10,615414758294927;4,411936695103183;4,975199565097224;21,593797710957688;13,774595810642504;5,2009023377371415;0,5140730680054838;46,301200392229305;3,3039993235705194;32,72029427631564;10,950267522203436;16,85032817760942;16,857089981959767;40,4211158447805;24,539685459851874;18,49911965869024;48,7629476081692;8,413278436694188;30,67130219500672;28,661144226958633;18,631530297160108;28,833201059718228;5,667560566364526;18,614724572743796;0,6629191950092915;-0,23747509101293227;100,0;7,16470535962632;10,311940989854731;10,040963591068937;12,761891577360704;3,6099475662413782;23,51607502846123;47,466771959992286;42,01178668092583;22,682032457006677;6,379647251779379;34,34773185775427;-2,9619119968540106;-4,404409090025689;-2,3481805600525716;9,440899432474334
PROCESSO LEGISLATIVO;-2,6094459586469076;0,49051059975235656;4,383759494010227;-3,6862923728638144;-2,4555018487334443;-1,0174162582879078;-0,11427472174934689;1,6422370023294066;-0,988600009966699;1,9316930365861775;-0,04376595236518288;-1,706552636277786;0,33364513776129145;0,13514184932888657;-2,8569108920268262;-2,3067594035379;-1,5880970294727035;0,6134146014168548;0,266455523191216;5,774163931840042;-1,092138070050689;;21,073340048300977;2,1711814662097577;0,20541016385570657;-1,3032545971659286;17,88306793220093;4,111457797796028;8,106781815878092;9,769903313410545;16,30613793401793;-0,9060052736860762;15,80718029138043;8,053823122402056;-2,1363459648680525;1,799433226671858;13,325582472930494;14,795537830044198;7,856255665514389;17,410546156210675;19,850164460411886;17,025456020266375;7,191877365562892;-1,684475147171149;2,980542640961369;15,047719856175402;22,983269666394254;5,995797714296375;-1,058424228772473;7,16470535962632;100,0;3,6418316892158686;8,9409527681142;4,808746818057991;6,132793007900935;37,77844492491485;15,259302749394738;23,44720096965749;2,477202133600131;3,1494106138095876;18,510772666988984;-2,226096823583891;-2,715518881310685;-4,0863206267969545;1,776110655067368
RECURSOS HÍDRICOS;-3,1757187230745427;-0,3611823953592025;-2,948328610273651;0,42044227963944114;-1,1070364653146194;-1,0710660702119699;-1,2305548091529885;-2,4252002350465296;-2,348939547038743;-0,9637174726226253;-1,593530216971987;-2,0616949141653658;-0,798403212070097;-0,53483815954692;-0,029811419416084246;-1,9201204850238285;-0,9472736084779727;-1,2299548653193977;-2,128974854153232;0,7636600655867439;-1,7961845149759699;;83,78210596075346;3,982212305910901;85,39504116247548;85,38975448309058;10,195141057533641;2,8659983876175086;-2,764476498541228;2,6512321145523305;47,723795584293164;0,2145497565629761;43,87240185611822;2,8644112245779096;0,19165989343461234;33,88920609639716;7,166754727442536;59,78422142968862;82,30742359277644;13,201442103848759;3,7107398997517915;6,488159442559614;66,55117011657028;0,5341610671622928;9,35467560601295;2,285368024769002;3,497883991121778;0,9395369973391358;-0,8353239527020228;10,311940989854731;3,6418316892158686;100,0;1,3093475722829913;91,19105876293956;68,0608270020338;10,703377577443597;9,028665904246955;9,03931124650609;3,607132823678432;0,06717230560284923;80,87645921706806;-0,6115849656979281;-5,237194086498966;-0,5394054051977215;-6,013222580397394
RELAÇÕES INTERNACIONAIS;-2,096622991971146;-3,7226620291250665;17,94962526812869;-2,7945731043952633;-2,275660886578135;-0,6221312260106854;4,761579608858354;-1,6974604220241867;-0,06570806344179221;-1,385332991567874;0,9368974793968017;-0,2620533046639426;0,2682683359622461;-1,658233096192619;-0,5987231278795593;-1,869045060470232;-0,40312988812186207;7,761044025431587;-1,2818474171872727;9,912790479965604;-0,11254344736727974;;4,653689628487259;-0,6424039553421362;-1,4767062995329612;23,008273530562512;23,450355791838433;-0,9760775402459809;50,0071173443673;-0,3880205599756995;20,80391692375942;3,6749731960276684;4,853437408184295;5,384813234362607;-2,094120601412491;-0,6925191870932278;27,646357605375993;31,505174872157802;10,436283413343594;14,882875229371315;-0,9887085558657921;-2,0249005565338614;6,718552527740481;-0,5615987328383639;-0,9868221521687645;5,647968161179913;-1,7407918462012777;-1,0050382379795542;-0,6041505487509073;10,040963591068937;8,9409527681142;1,3093475722829913;100,0;2,101547265890376;11,477569954956124;-1,24703634399707;2,348896621438194;37,69623567806724;56,79677633078123;-0,7354642991292314;16,326384554556128;-0,49908051047799756;-2,3579763248961583;-1,0588508805095742;-6,198477571684066
SAÚDE;-1,9069585113341316;-2,897708511197726;-0,13064767341177252;-1,819401539472269;-2,470208369549808;-0,8292221219392378;-1,9092395208977493;-4,093175843042399;-1,6985365467705529;0,5496485898365171;-1,3614153062250385;-1,5389974999505749;-2,712305503317232;-2,587424398325485;-0,33719908762510137;-0,978757320450834;-0,671145648363192;-0,6335824915561984;-3,803052943188825;-2,221185904813217;-1,868527187290215;;88,93312942063359;0,32249622953012946;89,44124943356155;90,51732807181196;7,216108604972818;2,4886308420558367;1,5010221825118437;-0,3686515632776772;47,93275577503617;0,11870841028538065;43,964484333263144;0,5735038804197157;1,5211214866985123;34,05978780736202;2,6607757728832384;67,30385544341105;86,33137642270454;13,703974995055972;0,6914739934950798;4,997928326381863;67,94535838051735;1,8736459005901347;9,611915817128743;0,17275924028020673;3,519253214538462;-1,1940145917262883;-0,7536990242990051;12,761891577360704;4,808746818057991;91,19105876293956;2,101547265890376;100,0;72,83254898549922;7,788238292302116;7,026751682273906;7,675344304061859;2,339309181256787;1,6435506814856875;84,78533674663805;0,2544491612233984;-6,04918454510737;-0,48363648750970845;-11,4122657823232
SEGURANÇA PÚBLICA;-1,7921637744836665;4,903628288432261;-0,057021384948288796;-2,601932146721635;-2,632006116251488;0,2940768198040757;-1,4319764835890203;-6,7631521804415895;-1,4920977273391334;-1,7569527322458736;-1,383402792987103;-2,876217893846136;-3,4207126289104335;-6,56616336822421;0,5901581045629083;-2,5599733497963237;-0,7883885720376864;-3,888774859542289;-6,802471346391184;-1,722453685235445;-2,556456435473211;;73,14228866937827;-0,2624575448013566;67,81114740058838;71,0136320331269;9,144871133077888;-0,43279633794117883;14,303994349136612;-1,3618763003520709;36,30456497935702;2,4345636759584486;44,53913092803609;3,1918679918587545;-2,085223648323765;21,683382645963682;4,6554841455367075;73,41972140096368;71,27679683662443;4,744829375162825;-0,09425364770238652;0,7696578429325741;46,690206735302795;-0,8500961469775602;10,011773276389176;10,796194727462128;1,7144366706573024;-1,521333798873506;-0,9145071447932597;3,6099475662413782;6,132793007900935;68,0608270020338;11,477569954956124;72,83254898549922;100,0;5,511359502959781;6,517891619979836;7,94680504447802;13,493359628890255;18,01133968810392;73,71664095165006;0,577728373593;-7,577745097992369;-1,5476602137134465;-16,275288420981493
SISTEMA FINANCEIRO;-3,689072597315667;0,32240733334685057;2,9487810388883777;-5,545030367442185;-0,9732785746020154;-1,7229701806030018;-1,4253620265989682;1,3790134621506218;-2,0171178726061454;-2,8060165468465166;2,103259810706666;-1,4904478187895605;0,6559972914054027;-0,5799229854388596;-4,263563986761498;-3,1648453614413397;-1,5226430074692021;-0,9458202923099969;-0,1544833717588412;3,840588052916755;-0,46655388429999295;;21,14583820690432;8,852496967828442;3,7695700255745557;1,1152824692622076;35,72150234902212;9,170577327986138;-3,8732109378402138;5,141165438759404;33,558893169948774;2,3123214685158913;31,222016531448638;13,288843407912445;3,2107481709129257;17,290417926673136;15,41396481387762;13,58529446048548;15,257843618038255;28,605313087544804;10,155556867565195;18,914053518411517;26,355470420285226;-1,5553276056398195;9,9822507285893;10,099242033643883;12,718208672012285;2,6881754203754626;-0,9931819174495893;23,51607502846123;37,77844492491485;10,703377577443597;-1,24703634399707;7,788238292302116;5,511359502959781;100,0;33,98797701140062;38,18609174906715;9,037572454481452;3,1449154156247925;28,58126657484292;-1,9522905317384143;1,271100796960242;-1,0005574006201365;-1,5619207212984059
TRABALHO E EMPREGO;-2,524544508959018;9,491795014131675;1,7530187619074649;-5,228016020173054;-1,2000595450851819;-2,447081368434656;-1,829865834195236;-1,5732973812593218;-1,5361726556151558;-1,9865829668262704;3,0081303441817506;-3,319090556885546;-2,275001342218581;-3,9016132983194325;-3,336321700370083;-2,47819228668304;-1,9702127647220926;3,9453319737403;-1,0664271460267978;-8,721573745384838;-0,8497477709822612;;13,18984050331663;14,487455164300775;5,968359584721245;0,6429088173041788;19,87261826059661;21,008856942064032;7,266554816647474;3,7241088025017235;39,466714259127734;1,3369347916063863;47,23598815726987;13,214423271119657;21,026181121689177;17,37534703251702;29,993594597323597;19,360572139643583;15,586390986098431;34,97686140276681;17,04894331375331;23,46259243803602;23,361206093438838;2,000328847873525;14,38867404697573;20,112006217344018;17,86411082648086;-1,2715717570239848;13,805632619348046;47,466771959992286;15,259302749394738;9,028665904246955;2,348896621438194;7,026751682273906;6,517891619979836;33,98797701140062;100,0;39,40119077481051;6,7419709904656235;5,620408898712796;32,166607730397416;-3,8572821981988303;-1,9789456558721992;-2,562899279875616;9,801945088042416
TRIBUTAÇÃO;-1,6846549798443662;1,3460158315982511;15,9495491685559;-4,312391745925762;-3,058311133446747;-1,9530776783216062;1,1961070253437378;-3,7441655958009474;-0,7464837501338633;0,4592332290732892;0,7203506039027177;-1,2749484056708544;-0,8626085256019455;1,8750378157651375;0,5699212987767625;-3,463315054594217;-1,6774628556723137;6,203205675632381;-0,21427620672036404;8,454121531856403;-0,7249141211428791;;16,334833392099778;6,93841513736233;2,9862072296123747;17,135712432878766;36,932911534248625;23,970214100795538;26,9022451031662;1,0271423809656095;41,95157777023631;4,717636277726593;35,542865632366784;19,75384259348004;15,682926498451454;11,747338990645149;49,78301962094561;31,302863987557906;16,788271603849818;40,60984578953684;18,31219831452198;16,898594112781158;28,494593993646806;0,9603526676639684;16,345513724676103;14,585635192637847;15,695120218112429;-0,36687475851874984;0,8005370184747973;42,01178668092583;23,44720096965749;9,03931124650609;37,69623567806724;7,675344304061859;7,94680504447802;38,18609174906715;39,40119077481051;100,0;43,71766393791517;2,729501917444195;36,39617264760967;-2,753647389911552;-5,338568085567073;-2,2720588898099257;-0,9359629103504312
TURISMO;-2,364475378717953;-5,307279444602366;23,55009448225093;-3,4160660769364144;-2,0051661783631496;-0,6859406320870337;5,8929925625450625;-0,528759590311285;0,14421231613659868;-1,8391390492398931;-0,3805060165040162;-1,1517525324442508;-0,09273972836374574;4,138750658593756;-1,0280028616358978;-2,148421663083042;-0,2543581216283234;7,13130864534774;-1,6129690386199165;21,73253914080716;-0,28044453467574637;;7,682795012029614;7,946359296323556;1,0901754666771741;23,819309072511437;38,583362117449056;7,505676834121575;37,89472962690261;-1,2941094629304988;32,61715325207335;6,059676959220518;12,215780766406134;4,501167041106738;-2,780110627060564;7,731984925565492;33,43124867428822;32,83753223713193;16,434472716486052;19,178985533516915;-2,0407944392616235;13,952245207074117;19,152471413258258;-0,7455667091258147;10,871261422816268;11,573059968702266;1,3785134855774546;-1,334267703648267;-0,8020576082361052;22,682032457006677;2,477202133600131;3,607132823678432;56,79677633078123;2,339309181256787;13,493359628890255;9,037572454481452;6,7419709904656235;43,71766393791517;100,0;-0,573889766820228;24,047363814401756;-0,8666449426943005;-0,06894296560358093;-1,427676273586898;-0,8399527782459673
VIAÇÃO E TRANSPORTES;0,9511835474176117;9,022941614683827;-1,416398056608324;-1,2267006289116653;-2,7086616621762536;-0,6035028937836899;-1,6606405193747418;-5,390617005964062;-1,849737319301119;-2,0144461522585857;-1,4511861486849678;-0,8921622751074708;-2,7502745077332165;-2,5826344272026955;2,165950407327803;-2,3352236139703346;-0,6027379894839093;-2,2249129192522172;-2,5100966334495123;-1,7662941649884085;-1,786549395047461;;1,66240100149497;0,67701115855224;1,6273646483131516;-0,35834821798195415;4,205413744118819;2,2476361999692775;-0,44115367530474126;2,1789323201761306;8,017970449002815;10,44367154634347;34,638513914001514;1,8579878579865858;1,952141736760006;2,6452465575190636;2,827881881626946;1,614119031342184;33,99117500479266;8,952034661196123;-0,005302772896209548;2,129029843479836;5,825001596108639;7,775896688631747;46,20545048900386;0,2577719233943207;3,5786805015002803;-0,5913319894014346;5,400036831673994;6,379647251779379;3,1494106138095876;0,06717230560284923;-0,7354642991292314;1,6435506814856875;18,01133968810392;3,1449154156247925;5,620408898712796;2,729501917444195;-0,573889766820228;100,0;20,68168652877795;-0,6587466511445642;-4,048902836370476;-1,965610862850007;-8,810102404546067
TOTAL PROPOSICAO;-0,7365346828119059;3,8416347702472513;4,031562828086798;-4,727910185374398;1,7012133801444143;-1,6722126883720494;3,4007798494938157;-1,3385205978559602;3,138972219615768;-0,856278326283162;5,393715763285965;3,227013720555304;-4,2322183508978295;-4,2253205763581585;-1,0211483823388972;-3,339885208517897;4,36282806360279;1,5295123247311957;-0,6689957793486367;-1,2062632166300067;3,4942687906920398;;86,99204692978904;13,06773451678754;75,29686064567761;78,77859085146576;35,36163361811929;7,8764701555253485;16,259921237778638;5,809078144668773;71,6835077508869;20,6706483586919;64,49489990058886;12,62342593608133;6,827189221496241;45,985307808468136;24,082720977291913;79,19322221172027;89,61524886267983;40,09378495731419;9,938720648772406;21,363175171355707;76,07856809045262;3,1457547323485144;28,091001224350652;13,63571963168819;19,022339689520663;-0,5774472945246318;5,1557542863649415;34,34773185775427;18,510772666988984;80,87645921706806;16,326384554556128;84,78533674663805;73,71664095165006;28,58126657484292;32,166607730397416;36,39617264760967;24,047363814401756;20,68168652877795;100,0;2,2730337736395256;-10,275121619383828;-1,567685702103225;-10,78271673641565
Numero;-2,5804954609245625;0,5462940216974996;-5,002051738403082;-2,567456299570169;0,8768219454890129;-0,581435049638716;2,0195678177476806;-5,107464474894668;1,533324383539088;-1,4787333307785133;0,7140273035926287;1,2352431468588616;-3,4575443423170613;-4,359377618928565;5,985296063146809;-1,4861904055935171;2,9109713964465436;-3,7352993883316503;-3,3897318009311292;-2,5288989627888703;0,8252003515081376;;-0,8776568715035238;-2,4317821140727185;-0,1566813849644099;0,631938603068624;-1,8972938710303522;-1,172179368935684;-1,4838436376293134;-2,4461860445978822;-2,8869060490765612;23,91793770080026;-1,4467045823492393;-1,7163519022003877;-2,2372871965269465;1,6995644023501177;-2,093688185974373;-1,2929194981809442;-0,7504496307744998;-3,603789110360467;-3,0234659319600348;-4,54916874449324;-1,599620836873677;-0,5679198580402505;-1,1615036586341334;-1,2640678734087623;-2,6951089762312006;-0,8808083991103156;-0,7040613613203601;-2,9619119968540106;-2,226096823583891;-0,6115849656979281;-0,49908051047799756;0,2544491612233984;0,577728373593;-1,9522905317384143;-3,8572821981988303;-2,753647389911552;-0,8666449426943005;-0,6587466511445642;2,2730337736395256;100,0;0,8314752419448284;0,9544968759744165;-29,589189732873024
Idade;-2,1757800615794394;-14,664917314898792;10,869890224773798;3,442718767940758;-8,67391097478679;0,3416841048655178;-1,1562500819306978;-1,1388287021063994;-11,361656307339265;-4,380602522218796;-11,022292452274428;-7,036411029960685;1,7094150909222974;6,455039898179522;-9,921253597327176;1,1141388503782308;-7,884576145726985;10,469316237112093;6,4545975005519285;1,2000223658802027;-8,699287460257661;;-6,022557410847891;0,19335358742252812;-6,122280696734218;-5,070866500651054;-8,792127447579688;0,20866762067088618;-0,43848093632018004;-5,751754994082415;-8,99771995998568;-5,226206347400715;-0,4991687165701017;1,9829768026433585;-0,5125166183730354;-11,322674869547534;-2,8182081250815156;-5,427530639868735;-8,507342683072942;-9,822197898041745;3,7325392046772294;-1,1817260127857971;-10,597188350377907;3,887911090407265;-2,1829870973676693;-1,7584113565889208;-7,199214953726029;-5,783117320460941;-4,8505310784805;-4,404409090025689;-2,715518881310685;-5,237194086498966;-2,3579763248961583;-6,04918454510737;-7,577745097992369;1,271100796960242;-1,9789456558721992;-5,338568085567073;-0,06894296560358093;-4,048902836370476;-10,275121619383828;0,8314752419448284;100,0;14,518006940055878;0,12214917911642187
Bens;2,833304652314987;-4,9759408515926955;-2,9807095103312307;-0,48676750574364336;-3,4511942843769514;-1,5035301675007746;0,47072951069836877;2,4371939133889198;-1,0769662315757602;-2,815220960879463;-1,8573753777253283;-0,39809519404072546;-1,400186632217957;-1,14178289697032;-3,307860260469898;-3,2766311966476196;-1,0769441395109336;0,6393793292686686;0,8112969534885061;-4,431360734325388;-1,5246403025606472;;-0,3703097335225861;-1,4513952542876896;-1,4236791528117416;0,39482467729309195;-3,481271119915139;-0,9609021221542959;-1,1214296624026536;0,8510523151877192;-5,037319585020418;5,600237844971785;-1,676891641110062;-2,601756679800824;9,450023243622539;-2,5431252130967863;-0,9849397791905795;-2,363708834951459;-1,4283390075815088;-0,5757888117623483;2,731824771648883;-6,584728157159163;-2,7591091787587363;-1,1613481007616286;-1,819194199035734;-2,9789360082809724;-2,079713160216369;11,181954860795958;-1,1979726684951173;-2,3481805600525716;-4,0863206267969545;-0,5394054051977215;-1,0588508805095742;-0,48363648750970845;-1,5476602137134465;-1,0005574006201365;-2,562899279875616;-2,2720588898099257;-1,427676273586898;-1,965610862850007;-1,567685702103225;0,9544968759744165;14,518006940055878;100,0;5,763989479708496
Atuacao em meses;12,217958939082513;18,546481055615082;-3,96285501418788;8,547662828349715;-10,120204918653709;3,3820769962609196;-9,708901962285738;1,4122572146407897;-13,5112006058872;4,870442302635788;-9,440019226338288;-11,442935239446655;6,543899871332799;7,5289024887618545;-10,883277930242302;0,37116653584038267;-12,269871287360656;5,0646427876267905;3,461445849446825;-0,5586952931530538;-10,33131629999939;;-8,201811129229286;7,447730494935856;-8,663128977784245;-12,190292533853247;-2,6986574674666777;5,3084416345934295;-1,3243317601695224;8,2215877733688;1,094307972637967;-13,342888737058226;-4,7364436617337375;6,9243691865251575;2,448780908228379;-14,908965249604123;6,368733939219092;-6,500604537780849;-10,725061426803352;7,144995237858405;9,904621817845273;16,492170840807745;-4,459170324908088;3,0542799853613536;-6,490047299435564;5,4350385798166245;5,503256521795293;0,5498101411041522;2,671868748496251;9,440899432474334;1,776110655067368;-6,013222580397394;-6,198477571684066;-11,4122657823232;-16,275288420981493;-1,5619207212984059;9,801945088042416;-0,9359629103504312;-0,8399527782459673;-8,810102404546067;-10,78271673641565;-29,589189732873024;0,12214917911642187;5,763989479708496;100,0
